day,bed_type,zip_code,from_facility_pfi,to_facility_pfi,patients,rank
228,icu,10459,1164,1178,0.002106486440750309,1
229,icu,10030,1445,1172,0.0012709800546897652,1
229,icu,10022,10139,1458,0.0010519523504509576,1
229,icu,10031,1445,1464,0.0023980514083152783,1
229,icu,10037,1445,1172,0.000727087821632505,1
229,icu,10065,10139,1458,0.0009568048531735619,1
229,icu,10456,1164,1178,0.004179637770715235,1
229,icu,10459,1164,1178,0.002026708838128891,1
230,icu,10030,1445,1172,0.001222843620937448,1
230,icu,10022,10139,1458,0.001012111257397427,1
230,icu,10031,1445,1464,0.0023072288636773177,1
230,icu,10037,1445,1172,0.000699550477809535,1
230,icu,10065,10139,1458,0.0009205673266610576,1
230,icu,10456,1164,1178,0.004021340356120617,1
230,icu,10459,1164,1178,0.0019499503277479865,1
231,icu,10030,1445,1172,0.0011765178383786243,1
231,icu,10022,10139,1458,0.0009737687864283369,1
231,icu,10031,1445,1464,0.002219822607618004,1
231,icu,10037,1445,1172,0.0006730489507384923,1
231,icu,10065,10139,1458,0.0008856928741346056,1
231,icu,10456,1164,1178,0.0038689972962697976,1
231,icu,10459,1164,1178,0.0018760790875198127,1
232,icu,10030,1445,1172,0.001131920904722351,1
232,icu,10022,10139,1458,0.0009368572322229696,1
232,icu,10031,1445,1464,0.00213567829774756,1
232,icu,10037,1445,1172,0.0006475364438946738,1
232,icu,10065,10139,1458,0.0008521199141172298,1
232,icu,10456,1164,1178,0.003722339583050734,1
232,icu,10459,1164,1178,0.0018049646752510231,1
233,icu,10030,1445,1172,0.0010889998351866028,1
233,icu,10022,10139,1458,0.000901332740854755,1
233,icu,10031,1445,1464,0.0020546959637866053,1
233,icu,10037,1445,1172,0.0006229826463462916,1
233,icu,10065,10139,1458,0.000819808559203617,1
233,icu,10456,1164,1178,0.0035811929751797737,1
233,icu,10459,1164,1178,0.0017365226012396578,1
234,icu,10030,1445,1172,0.0010477080088289465,1
234,icu,10022,10139,1458,0.000867156725557684,1
234,icu,10031,1445,1464,0.001976787642579269,1
234,icu,10037,1445,1172,0.0005993608877145683,1
234,icu,10065,10139,1458,0.0007887237127423174,1
234,icu,10456,1164,1178,0.003445404158959206,1
234,icu,10459,1164,1178,0.0016706785235826146,1
235,icu,10030,1445,1172,0.0010079777574308363,1
235,icu,10022,10139,1458,0.0008342731793619486,1
235,icu,10031,1445,1464,0.0019018256595281552,1
235,icu,10037,1445,1172,0.0005766324571342671,1
235,icu,10065,10139,1458,0.0007588144335091381,1
235,icu,10456,1164,1178,0.003314750606394932,1
235,icu,10459,1164,1178,0.0016073245383233519,1
236,icu,10030,1445,1172,0.0009697327948867625,1
236,icu,10022,10139,1458,0.0008026189625292795,1
236,icu,10031,1445,1464,0.0018296660800356445,1
236,icu,10037,1445,1172,0.0005547537137173415,1
236,icu,10065,10139,1458,0.0007300232926595338,1
236,icu,10456,1164,1178,0.003188981449436903,1
236,icu,10459,1164,1178,0.001546338999395361,1
237,icu,10030,1445,1172,0.0009329222370475138,1
237,icu,10022,10139,1458,0.000772151959764346,1
237,icu,10031,1445,1464,0.0017602128972405552,1
237,icu,10037,1445,1172,0.000533695548238144,1
237,icu,10065,10139,1458,0.0007023119841628665,1
237,icu,10456,1164,1178,0.0030679293547653036,1
237,icu,10459,1164,1178,0.00148764076677245,1
238,icu,10030,1445,1172,0.0008975111533442097,1
238,icu,10022,10139,1458,0.000742843260075271,1
238,icu,10031,1445,1464,0.0016934002050733234,1
238,icu,10037,1445,1172,0.0005134379780139075,1
238,icu,10065,10139,1458,0.0006756542119826989,1
238,icu,10456,1164,1178,0.0029514794526585265,1
238,icu,10459,1164,1178,0.0014311741400583695,1
239,icu,10030,1445,1172,0.0008634471812947846,1
239,icu,10022,10139,1458,0.0007146495245946344,1
239,icu,10031,1445,1464,0.0016291292073936034,1
239,icu,10037,1445,1172,0.0004939510481111307,1
239,icu,10065,10139,1458,0.0006500105571865471,1
239,icu,10456,1164,1178,0.0028394595482760638,1
239,icu,10459,1164,1178,0.0013768556218726562,1
240,icu,10030,1445,1172,0.0008306618827294803,1
240,icu,10022,10139,1458,0.0006875141090869327,1
240,icu,10031,1445,1464,0.0015672707768805024,1
240,icu,10037,1445,1172,0.00047519560719963907,1
240,icu,10065,10139,1458,0.000625329498924241,1
240,icu,10456,1164,1178,0.0027316445816272204,1
240,icu,10459,1164,1178,0.0013245760804921143,1
241,icu,10030,1445,1172,0.0007991027789211455,1
241,icu,10022,10139,1458,0.0006613935784721487,1
241,icu,10031,1445,1464,0.0015077258980655322,1
241,icu,10037,1445,1172,0.0004571416338457634,1
241,icu,10065,10139,1458,0.0006015715307529829,1
241,icu,10456,1164,1178,0.002627861975597705,1
241,icu,10459,1164,1178,0.001274251833171497,1
242,icu,10030,1445,1172,0.0007687412756220341,1
242,icu,10022,10139,1458,0.0006362642661427584,1
242,icu,10031,1445,1464,0.001450440620081548,1
242,icu,10037,1445,1172,0.00043977277017730296,1
242,icu,10065,10139,1458,0.0005787151266740647,1
242,icu,10456,1164,1178,0.0025280176975569805,1
242,icu,10459,1164,1178,0.0012258372834323917,1
243,icu,10030,1445,1172,0.0007395405709576633,1
243,icu,10022,10139,1458,0.0006120957122829521,1
243,icu,10031,1445,1464,0.0013953455061292796,1
243,icu,10037,1445,1172,0.0004230679629962541,1
243,icu,10065,10139,1458,0.0005567325819158958,1
243,icu,10456,1164,1178,0.002431990723965726,1
243,icu,10459,1164,1178,0.001179273746888683,1
244,icu,10030,1445,1172,0.000711444632716493,1
244,icu,10022,10139,1458,0.0005888415406994821,1
244,icu,10031,1445,1464,0.0013423348361202817,1
244,icu,10037,1445,1172,0.0004069951580319935,1
244,icu,10065,10139,1458,0.0005355817149416865,1
244,icu,10456,1164,1178,0.0023395967920207114,1
244,icu,10459,1164,1178,0.0011344718743976137,1
245,icu,10030,1445,1172,0.0006843980688879637,1
245,icu,10022,10139,1458,0.0005664559050743911,1
245,icu,10031,1445,1464,0.0012913040978803133,1
245,icu,10037,1445,1172,0.0003915226672527971,1
245,icu,10065,10139,1458,0.0005152208261635208,1
245,icu,10456,1164,1178,0.002250653744229631,1
245,icu,10459,1164,1178,0.0010913433376829463,1
246,icu,10030,1445,1172,0.0006583713887062059,1
246,icu,10022,10139,1458,0.0005449143967787961,1
246,icu,10031,1445,1464,0.0012421976490156455,1
246,icu,10037,1445,1172,0.0003766336199165671,1
246,icu,10065,10139,1458,0.0004956277146760392,1
246,icu,10456,1164,1178,0.002165064599748089,1
246,icu,10459,1164,1178,0.001049841110675617,1
247,icu,10030,1445,1172,0.0006333419838514148,1
247,icu,10022,10139,1458,0.0005241983035795105,1
247,icu,10031,1445,1464,0.0011949728327489764,1
247,icu,10037,1445,1172,0.00036231508251271274,1
247,icu,10065,10139,1458,0.00047678536073921386,1
247,icu,10456,1164,1178,0.0020827550107631195,1
247,icu,10459,1164,1178,0.0010099291420769486,1
248,icu,10030,1445,1172,0.0006092690010229493,1
248,icu,10022,10139,1458,0.000504273812415917,1
248,icu,10031,1445,1464,0.001149552568157773,1
248,icu,10037,1445,1172,0.00034854368414940953,1
248,icu,10065,10139,1458,0.00045866300963256194,1
248,icu,10456,1164,1178,0.002003590630557174,1
248,icu,10459,1164,1178,0.0009715422870837876,1
249,icu,10030,1445,1172,0.0005860984182761963,1
249,icu,10022,10139,1458,0.00048509621093285134,1
249,icu,10031,1445,1464,0.001105834928071832,1
249,icu,10037,1445,1172,0.00033528852056668556,1
249,icu,10065,10139,1458,0.0004412199931657423,1
249,icu,10456,1164,1178,0.0019273938071212228,1
249,icu,10459,1164,1178,0.000934594402131412,1
250,icu,10030,1445,1172,0.0005637943682383597,1
250,icu,10022,10139,1458,0.0004666358127737275,1
250,icu,10031,1445,1464,0.0010637522388848456,1
250,icu,10037,1445,1172,0.0003225290731656392,1
250,icu,10065,10139,1458,0.00042442931006817224,1
250,icu,10456,1164,1178,0.001854046590039347,1
250,icu,10459,1164,1178,0.0008990282929930698,1
251,icu,10030,1445,1172,0.000542341852653594,1
251,icu,10022,10139,1458,0.00044888020432872443,1
251,icu,10031,1445,1464,0.0010232762022860573,1
251,icu,10037,1445,1172,0.0003102567619145614,1
251,icu,10065,10139,1458,0.000408279669522243,1
251,icu,10456,1164,1178,0.0017834996573128303,1
251,icu,10459,1164,1178,0.0008648200434022806,1
252,icu,10030,1445,1172,0.0005217152399127583,1
252,icu,10022,10139,1458,0.00043180817107808464,1
252,icu,10031,1445,1464,0.000984358457236149,1
252,icu,10037,1445,1172,0.00029845692377386605,1
